f0,f1,f2,f3,f4,f5,f6,f7,target
3.5507,24.0,5.121052631578947,1.0526315789473684,718.0,1.8894736842105264,38.3,-122.45,1
6.0965,34.0,6.420195439739413,1.0293159609120521,917.0,2.986970684039088,34.24,-118.49,1
5.997,19.0,5.805015673981191,1.0363636363636364,3963.0,2.484639498432602,34.22,-118.35,1
3.0,51.0,3.744475138121547,1.0055248618784531,1607.0,2.2196132596685083,37.32,-121.93,1
2.3087,52.0,4.038759689922481,1.065891472868217,1438.0,2.7868217054263567,37.74,-122.42,1
1.4427,43.0,4.52051282051282,0.9974358974358974,1623.0,4.161538461538462,36.72,-119.77,0
2.2264,24.0,3.886128364389234,1.0745341614906831,898.0,1.8592132505175984,32.75,-117.13,0
2.0888,45.0,3.130932896890344,1.1391162029459903,1552.0,2.5400981996726677,34.1,-118.33,1
3.8235,10.0,5.34593837535014,1.0070028011204482,1686.0,2.361344537815126,36.32,-119.35,0
3.2176,27.0,5.32051282051282,0.9786324786324786,692.0,2.9572649572649574,34.11,-117.21,0
4.6793,14.0,5.833333333333333,1.12,852.0,2.84,33.68,-117.78,1
2.3851,44.0,4.346590909090909,1.0606060606060606,1543.0,2.922348484848485,34.17,-118.36,1
3.2292,44.0,5.291814946619217,0.9715302491103203,972.0,3.4590747330960854,34.14,-117.31,0
4.1047,52.0,3.935483870967742,1.0521091811414391,1259.0,1.5620347394540943,37.8,-122.43,1
2.8542,37.0,3.996192893401015,1.0571065989847717,3456.0,4.385786802030457,36.68,-121.61,0
6.1953,39.0,6.90952380952381,1.0952380952380953,1007.0,2.3976190476190475,34.13,-118.18,1
4.9744,16.0,6.303571428571429,1.0321428571428573,743.0,2.6535714285714285,32.82,-117.03,1
4.7861,34.0,5.980997624703088,1.0190023752969122,1309.0,3.1092636579572446,33.91,-118.02,1
1.4511,32.0,4.644688644688645,1.0366300366300367,549.0,2.010989010989011,36.96,-120.07,0
3.9583,19.0,4.842293906810036,1.0344086021505376,4205.0,3.014336917562724,34.31,-118.42,0
4.7361,44.0,5.518987341772152,1.1265822784810127,783.0,3.3037974683544302,33.88,-118.18,0
2.6667,44.0,4.541284403669724,1.0275229357798166,277.0,2.541284403669725,37.68,-121.77,0
2.918,20.0,3.690578158458244,1.0781584582441113,2622.0,2.8072805139186294,34.09,-118.14,1
2.8542,37.0,5.253731343283582,0.9701492537313433,238.0,3.5522388059701493,38.84,-121.81,1
4.4211,35.0,5.3059701492537314,1.027363184079602,1473.0,3.6641791044776117,33.65,-117.93,1
2.6951,44.0,3.9089615931721196,1.0170697012802277,2962.0,4.213371266002845,33.97,-118.23,0
1.1346,42.0,3.5921052631578947,1.0219298245614035,899.0,3.942982456140351,33.93,-118.25,0
5.0424,45.0,5.540350877192982,0.9754385964912281,687.0,2.4105263157894736,33.83,-118.12,1
0.8952,9.0,4.0,1.1403508771929824,438.0,3.8421052631578947,33.94,-118.28,0
1.625,25.0,6.338842975206612,1.7024793388429753,301.0,2.487603305785124,40.77,-123.28,0
1.8814,43.0,3.8662207357859533,0.9732441471571907,1074.0,3.591973244147157,33.95,-118.27,0
2.1719,44.0,4.283489096573208,1.0934579439252337,766.0,2.3862928348909658,38.57,-121.5,0
7.6202,27.0,7.1220779220779225,0.987012987012987,2212.0,2.8727272727272726,37.86,-122.09,1
10.9529,17.0,8.609958506224066,1.0871369294605808,704.0,2.921161825726141,32.83,-117.25,1
4.2895,4.0,4.004213483146067,1.1207865168539326,1285.0,1.8047752808988764,37.91,-122.35,1
2.3068,24.0,5.622710622710622,1.010989010989011,664.0,2.432234432234432,39.77,-121.59,0
3.2663,37.0,4.104868913857678,0.9737827715355806,490.0,1.8352059925093633,32.8,-117.25,1
7.8287,8.0,7.290032154340836,1.0655948553054662,4089.0,2.629581993569132,37.8,-121.94,1
4.3942,44.0,5.206896551724138,0.987460815047022,985.0,3.0877742946708464,33.87,-118.14,1
5.0025,32.0,5.9321100917431195,1.0146788990825688,1678.0,3.078899082568807,34.2,-118.62,1
4.2775,5.0,6.007339449541284,1.0128440366972478,6780.0,3.110091743119266,33.95,-117.25,0
5.4563,10.0,6.5358024691358025,1.008641975308642,2312.0,2.854320987654321,33.34,-117.21,1
3.5817,30.0,4.982309124767226,1.0558659217877095,2558.0,2.381750465549348,37.6,-122.4,1
4.6118,35.0,5.812371134020618,1.090721649484536,1508.0,3.109278350515464,34.07,-117.96,1
6.4755,36.0,5.81294964028777,1.0023980815347722,1123.0,2.693045563549161,34.01,-118.45,1
6.234,7.0,6.511551155115511,1.0825082508250825,1047.0,3.4554455445544554,37.31,-121.78,1
5.0796,35.0,6.112359550561798,1.101123595505618,1158.0,2.602247191011236,34.19,-118.5,1
6.3992,36.0,5.693333333333333,1.0666666666666667,473.0,3.1533333333333333,33.86,-118.33,1
4.7062,27.0,5.8694444444444445,1.0555555555555556,1109.0,3.0805555555555557,33.81,-118.32,1
5.5449,44.0,5.700704225352113,0.9859154929577465,815.0,2.869718309859155,33.82,-118.13,1
10.2264,45.0,3.1666666666666665,0.8333333333333334,7460.0,1243.3333333333333,38.32,-121.98,0
1.858,18.0,3.8175582990397805,1.00480109739369,6303.0,4.323045267489712,32.88,-117.23,1
4.0655,33.0,4.809069212410501,1.1551312649164678,1285.0,3.0668257756563246,37.4,-122.02,1
4.6687,44.0,5.782016348773842,1.0490463215258856,1012.0,2.757493188010899,34.0,-118.4,1
1.1635,39.0,3.7808988764044944,1.0674157303370786,1520.0,4.269662921348314,33.97,-118.25,0
2.5625,49.0,4.615384615384615,0.8461538461538461,76.0,5.846153846153846,34.1,-117.3,0
4.4408,42.0,4.875379939209727,0.9908814589665653,814.0,2.474164133738602,34.17,-118.35,1
1.9265,29.0,11.415929203539823,2.327433628318584,323.0,2.8584070796460175,34.24,-117.32,0
2.3,52.0,3.5942028985507246,1.2463768115942029,173.0,2.5072463768115942,38.1,-122.25,0
4.0682,36.0,6.1193415637860085,1.0246913580246915,641.0,2.6378600823045266,37.67,-122.14,1
3.2228,28.0,3.58004158004158,1.1143451143451144,1161.0,2.413721413721414,34.03,-118.39,1
4.849,7.0,6.618212197159566,1.2046783625730995,2863.0,2.391812865497076,35.15,-120.64,1
4.6354,36.0,5.841911764705882,0.9742647058823529,804.0,2.9558823529411766,33.89,-118.01,1
3.3844,52.0,5.6900452488687785,1.0407239819004526,836.0,1.8914027149321266,38.55,-121.49,0
2.8247,15.0,4.953029759770527,1.0354965937612048,6583.0,2.360344209394048,33.15,-117.04,0
2.8347,34.0,5.835365853658536,1.1097560975609757,1564.0,4.7682926829268295,34.04,-117.76,0
1.9356,41.0,4.490140845070423,1.0338028169014084,1074.0,3.0253521126760563,37.76,-122.17,0
5.4091,22.0,6.819182389937107,1.0581761006289307,2347.0,3.690251572327044,34.26,-118.74,1
3.0221,38.0,4.497584541062802,0.8743961352657005,566.0,2.7342995169082127,38.1,-122.22,0
6.2726,22.0,6.827586206896552,1.0034482758620689,861.0,2.9689655172413794,37.73,-121.94,1
6.0,25.0,7.760598503740648,1.084788029925187,1098.0,2.7381546134663344,33.78,-118.05,1
5.3015,40.0,6.696296296296296,1.1185185185185185,746.0,2.762962962962963,37.71,-122.07,1
6.6343,52.0,7.166189111747851,1.0372492836676217,748.0,2.1432664756446993,34.06,-118.4,1
4.725,23.0,6.442260442260443,1.0933660933660934,1103.0,2.71007371007371,33.7,-117.96,1
1.4589,27.0,3.51255230125523,1.1182008368200838,2415.0,2.526150627615063,34.02,-118.35,0
2.7054,52.0,5.741214057507987,1.060702875399361,905.0,2.891373801916933,33.99,-117.38,0
6.9296,36.0,6.138755980861244,1.0,563.0,2.6937799043062203,33.81,-118.37,1
1.9798,49.0,4.822368421052632,1.0986842105263157,1361.0,2.2384868421052633,37.86,-122.28,0
3.2188,52.0,5.281456953642384,1.076158940397351,823.0,2.725165562913907,33.97,-118.31,0
3.875,33.0,4.509090909090909,1.084090909090909,1764.0,4.009090909090909,33.8,-118.22,0
7.5286,24.0,6.627118644067797,1.0529661016949152,1406.0,2.9788135593220337,34.06,-117.85,1
2.7656,17.0,12.7421875,2.6171875,285.0,2.2265625,37.78,-119.08,0
2.2407,38.0,5.219858156028369,1.0815602836879432,670.0,2.375886524822695,35.35,-119.02,0
2.8125,18.0,4.9625,1.1125,239.0,2.9875,33.63,-116.92,0
3.5125,10.0,7.090128755364807,1.3562231759656653,725.0,3.111587982832618,33.65,-117.25,0
2.07,52.0,4.205387205387205,1.0336700336700337,1223.0,4.117845117845118,34.04,-118.2,0
6.2503,2.0,8.408163265306122,1.1884353741496598,4438.0,3.019047619047619,38.66,-121.13,1
3.653,13.0,6.418196994991653,1.181135225375626,3264.0,2.7245409015025044,38.98,-120.91,0
2.8807,17.0,5.724288840262582,1.0765864332603938,1158.0,2.533916849015317,38.73,-120.84,0
4.1645,14.0,5.941935483870968,0.9806451612903225,1914.0,4.116129032258065,32.7,-117.07,0
3.5313,36.0,5.092409240924092,0.9801980198019802,1355.0,4.471947194719472,34.09,-117.73,0
2.6392,21.0,6.221631205673759,1.074468085106383,1576.0,2.7943262411347516,38.76,-120.76,0
3.1287,50.0,4.467576791808874,1.030716723549488,883.0,3.013651877133106,34.13,-118.19,1
3.0057,22.0,6.751461988304094,1.6695906432748537,919.0,2.6871345029239766,39.24,-120.02,0
3.1884,25.0,5.188630490956072,1.073643410852713,2166.0,2.798449612403101,33.84,-117.94,0
3.3616,13.0,5.896240601503759,1.1338345864661654,1902.0,2.8601503759398494,33.97,-116.52,0
6.0266,8.0,6.4662756598240465,1.0205278592375366,777.0,2.278592375366569,32.83,-117.04,0
2.6429,32.0,3.7270058708414875,1.0743639921722115,1806.0,1.7671232876712328,37.82,-122.25,1
2.5156,20.0,5.491379310344827,1.117816091954023,1241.0,3.5660919540229883,36.21,-119.08,0
3.2963,52.0,5.223958333333333,1.0729166666666667,825.0,2.1484375,38.57,-121.45,1
1.7857,41.0,4.847184986595174,1.1662198391420913,1005.0,2.6943699731903483,35.41,-119.03,0
5.0893,25.0,4.393530997304582,0.9514824797843666,1546.0,4.16711590296496,37.47,-122.13,0
2.7619,21.0,4.043795620437956,0.9817518248175182,524.0,1.9124087591240877,38.3,-122.3,0
3.7232,31.0,4.360114777618365,1.06025824964132,1199.0,1.7202295552367288,33.78,-118.13,1
3.024,17.0,6.4734513274336285,1.4955752212389382,529.0,2.34070796460177,38.33,-120.41,0
4.4213,11.0,7.34593572778828,1.1323251417769375,1605.0,3.0340264650283553,37.74,-121.11,1
3.0,37.0,4.890625,1.04296875,686.0,2.6796875,38.68,-121.17,0
2.2431,41.0,4.799163179916318,1.0167364016736402,583.0,2.4393305439330546,39.13,-121.62,0
1.1875,29.0,4.244755244755245,1.2377622377622377,476.0,3.3286713286713288,35.39,-118.98,0
1.5536,39.0,3.2965931863727453,1.0961923847695392,1339.0,2.6833667334669338,33.77,-118.18,0
2.8281,29.0,5.1167763157894735,1.087171052631579,1530.0,2.5164473684210527,34.89,-117.02,0
1.4722,4.0,3.769647696476965,1.3712737127371273,727.0,1.970189701897019,34.06,-117.74,0
1.9074,37.0,4.09866220735786,1.117056856187291,2824.0,4.722408026755853,34.01,-118.26,0
2.7727,25.0,3.6779661016949152,1.0127118644067796,2267.0,2.4014830508474576,37.36,-121.95,1
4.9,36.0,4.479338842975206,0.9834710743801653,231.0,1.9090909090909092,37.88,-122.18,1
3.5833,32.0,5.829479768786127,1.0375722543352601,855.0,2.4710982658959537,40.79,-124.13,0
3.038,31.0,3.46843853820598,0.946843853820598,762.0,2.53156146179402,36.6,-121.86,1
3.0905,21.0,4.674634794156707,1.1035856573705178,1486.0,1.9734395750332006,36.98,-121.94,1
3.4338,28.0,5.208771929824562,1.1368421052631579,1644.0,2.8842105263157896,35.03,-117.68,0
2.9735,34.0,4.301369863013699,1.0325342465753424,1805.0,3.0907534246575343,34.21,-118.47,1
1.9152,28.0,3.7828371278458843,1.064798598949212,1339.0,2.3450087565674256,32.76,-117.12,0
6.276,17.0,6.433333333333334,0.9755555555555555,1588.0,3.528888888888889,33.67,-117.82,1
6.1025,26.0,6.566666666666666,1.095,1180.0,1.9666666666666666,32.84,-117.27,1
2.9911,36.0,5.123595505617978,1.002808988764045,906.0,2.544943820224719,38.52,-121.48,0
7.001,26.0,7.885245901639344,1.0040983606557377,775.0,3.1762295081967213,34.2,-118.87,1
2.9714,37.0,4.071428571428571,1.0124223602484472,2778.0,4.313664596273292,33.96,-118.05,0
5.2722,17.0,5.532423208191126,1.0204778156996588,1028.0,3.508532423208191,37.44,-121.88,1
4.3458,21.0,5.660433070866142,1.06496062992126,2230.0,2.1948818897637796,34.24,-118.55,1
4.6587,10.0,5.838709677419355,1.096774193548387,1779.0,3.1881720430107525,37.93,-121.7,0
2.6875,13.0,6.154241645244216,1.1773778920308484,1177.0,3.025706940874036,36.3,-119.34,0
1.1563,26.0,3.59245960502693,1.0448833034111311,2044.0,3.6696588868940756,34.02,-118.29,0
1.7866,25.0,1.6785714285714286,1.066326530612245,2796.0,3.566326530612245,34.05,-118.27,1
4.0,48.0,5.4485049833887045,1.069767441860465,664.0,2.2059800664451825,34.01,-118.46,1
3.776,29.0,4.622754491017964,1.0419161676646707,1275.0,2.5449101796407185,33.93,-117.96,1
3.851,10.0,4.936789449749886,1.035925420645748,6474.0,2.9440654843110505,33.97,-117.71,0
3.7466,29.0,5.446315789473684,1.0294736842105263,2115.0,4.4526315789473685,33.86,-118.27,0
4.2009,7.0,4.843890478136494,1.0997139354311403,4404.0,1.7997548017981202,34.18,-118.59,1
3.2862,37.0,4.7497584541062805,1.0956521739130434,3533.0,3.413526570048309,33.93,-118.33,0
3.755,40.0,3.876543209876543,1.0776014109347443,1023.0,1.8042328042328042,34.01,-118.48,1
3.3095,33.0,5.474120082815735,0.9503105590062112,1113.0,2.3043478260869565,41.74,-122.64,0
2.8884,6.0,3.9479905437352247,1.1170212765957446,2315.0,2.7364066193853427,34.15,-118.26,1
3.5659,24.0,3.6341248900615657,1.071679859278804,3148.0,1.3843447669305189,34.09,-118.38,1
1.4044,35.0,4.659147869674185,1.0726817042606516,1208.0,3.0275689223057642,36.97,-120.06,0
2.5842,18.0,3.6778975741239894,1.0781671159029649,2099.0,2.8288409703504045,34.2,-118.45,1
4.0109,23.0,5.440633245382585,0.9920844327176781,1302.0,3.4353562005277043,33.21,-117.34,0
3.3125,27.0,4.149080348499516,1.036786060019361,2863.0,2.771539206195547,34.19,-118.58,1
3.7857,27.0,6.371335504885994,1.0651465798045603,1004.0,3.270358306188925,37.68,-121.03,0
4.3148,25.0,5.310107948969578,0.9793915603532876,2243.0,2.201177625122669,34.12,-117.75,1
2.1974,18.0,3.3815028901734103,1.0751445086705202,681.0,1.9682080924855492,34.43,-119.71,1
2.3804,37.0,6.238970588235294,1.2279411764705883,740.0,2.7205882352941178,34.64,-120.46,0
4.0071,15.0,4.532258064516129,1.0219941348973607,1602.0,2.3489736070381233,38.34,-122.69,0
4.8167,16.0,5.072727272727272,1.0493506493506493,798.0,2.0727272727272728,32.74,-117.23,0
3.599,6.0,6.659670164917541,1.2646176911544227,3767.0,2.8238380809595203,34.44,-117.62,0
2.809,34.0,4.846153846153846,0.9842209072978304,1538.0,3.0335305719921104,34.12,-117.22,0
2.7955,23.0,5.442424242424242,1.1515151515151516,939.0,2.8454545454545452,38.69,-122.03,0
4.8917,45.0,5.918088737201365,1.129692832764505,797.0,2.720136518771331,33.83,-118.12,1
4.0208,8.0,2.5,0.625,309.0,19.3125,34.22,-119.09,0
3.9826,25.0,5.745980707395498,1.0,1108.0,3.562700964630225,33.03,-117.27,1
1.7614,25.0,5.19434628975265,1.204946996466431,706.0,2.4946996466431095,37.53,-120.19,0
4.5469,21.0,4.624576271186441,1.056779661016949,2304.0,1.952542372881356,37.75,-122.44,1
1.398,14.0,5.654223968565815,1.2121807465618861,1011.0,1.9862475442043221,37.51,-119.99,0
2.3214,41.0,4.738738738738738,0.9519519519519519,897.0,2.6936936936936937,38.64,-121.41,0
3.6719,43.0,4.482084690553746,1.0504885993485342,1674.0,2.726384364820847,33.86,-118.18,0
5.0156,52.0,5.752532561505065,1.036179450072359,1515.0,2.1924746743849495,37.78,-122.45,1
5.3146,33.0,5.201183431952662,1.0710059171597632,547.0,3.2366863905325443,33.92,-118.09,0
2.212,19.0,4.47953216374269,0.9961013645224172,1246.0,2.4288499025341133,34.96,-120.42,0
2.1848,16.0,5.939733707077785,1.2319551506657322,2711.0,1.8997897687456202,33.71,-117.21,0
5.7858,9.0,5.498316498316498,0.9932659932659933,928.0,3.1245791245791246,33.68,-117.79,1
3.9844,18.0,5.54983388704319,1.0149501661129567,1952.0,3.2425249169435215,32.74,-116.99,1
2.1927,27.0,4.848806366047746,1.0654288240495138,2645.0,2.3386383731211318,34.01,-117.05,0
3.1912,33.0,4.8950471698113205,1.0023584905660377,3563.0,4.201650943396227,34.08,-117.96,0
3.2889,32.0,5.0610859728506785,1.0509049773755657,2177.0,2.4626696832579187,38.0,-121.33,0
3.3643,52.0,4.161592505854801,1.1381733021077283,932.0,2.1826697892271665,37.8,-122.42,1
3.5294,33.0,4.31096196868009,1.0984340044742729,1835.0,2.052572706935123,34.29,-119.29,1
6.2323,17.0,7.097183098591549,1.1732394366197183,1678.0,2.363380281690141,36.59,-121.91,1
3.233,32.0,5.751497005988024,1.1796407185628743,951.0,2.8473053892215567,34.39,-119.51,1
4.1064,16.0,5.0231548480463095,1.0246020260492041,1769.0,2.5600578871201156,33.86,-117.78,1
2.7399,18.0,3.480611045828437,1.1104582843713278,1639.0,1.9259694477085783,37.52,-122.21,0
3.3368,16.0,4.946428571428571,1.0615079365079365,1370.0,2.7182539682539684,37.68,-120.97,0
5.7214,16.0,6.231428571428571,0.9171428571428571,1133.0,3.237142857142857,34.12,-117.68,1
6.4744,23.0,8.11328125,1.1953125,705.0,2.75390625,34.45,-119.78,1
2.375,12.0,4.606914212548015,1.0601792573623559,2588.0,3.313700384122919,34.09,-117.44,0
1.9821,23.0,4.805763073639274,1.2337246531483457,3264.0,3.4834578441835644,34.06,-117.25,0
4.3375,31.0,6.240121580547113,1.0212765957446808,867.0,2.635258358662614,37.7,-122.09,1
3.8,46.0,5.659025787965616,0.9914040114613181,791.0,2.2664756446991405,40.78,-124.16,0
7.9614,43.0,5.702517162471396,1.0274599542334095,1033.0,2.3638443935926774,33.88,-118.41,1
4.0433,13.0,6.996116504854369,1.112621359223301,1644.0,3.1922330097087377,33.73,-116.93,0
2.2727,10.0,4.934027777777778,1.0763888888888888,1443.0,2.5052083333333335,36.59,-119.61,0
5.373,36.0,5.375886524822695,0.9716312056737588,1232.0,2.9125295508274234,33.89,-118.34,1
3.7348,4.0,5.705276705276705,1.178893178893179,4775.0,3.072715572715573,34.08,-117.36,0
5.0462,34.0,6.370491803278688,1.0491803278688525,895.0,2.9344262295081966,34.21,-118.59,1
2.8783,5.0,5.821086261980831,1.1725239616613419,798.0,2.549520766773163,33.95,-117.02,0
2.6607,19.0,2.872340425531915,0.851063829787234,1349.0,3.189125295508274,34.41,-119.7,1
5.2865,37.0,6.169291338582677,1.047244094488189,1220.0,2.4015748031496065,34.18,-118.04,1
1.4464,30.0,3.6577946768060836,1.1064638783269962,1280.0,4.866920152091255,34.01,-118.25,0
2.325,32.0,6.344827586206897,1.0886699507389161,562.0,2.768472906403941,39.78,-122.16,0
2.3768,18.0,4.906,1.074,1503.0,3.006,34.07,-117.43,0
6.9326,6.0,7.314775160599572,1.0556745182012848,1319.0,2.8244111349036403,33.03,-117.25,1
4.0625,52.0,3.6451612903225805,0.9301075268817204,791.0,4.252688172043011,34.11,-118.2,0
1.2575,26.0,3.8875,1.1392857142857142,1971.0,3.5196428571428573,38.52,-121.47,0
4.9231,8.0,4.748936170212766,1.1361702127659574,435.0,1.851063829787234,34.1,-118.18,1
1.625,38.0,6.304347826086956,1.6521739130434783,219.0,1.9043478260869566,40.01,-121.23,0
4.2099,24.0,5.124311565696302,1.014948859166011,2636.0,2.073957513768686,33.96,-118.33,1
2.7667,5.0,4.449197860962567,1.1871657754010696,907.0,2.4251336898395723,33.69,-116.25,0
4.7325,19.0,5.940186915887851,1.02803738317757,2954.0,2.7607476635514017,36.99,-121.93,1
3.0417,52.0,4.638115631691649,1.0342612419700214,1308.0,2.8008565310492504,34.17,-118.12,1
6.177,20.0,6.938461538461539,0.9769230769230769,831.0,3.1961538461538463,37.68,-121.91,1
2.7321,41.0,3.5660377358490565,0.9198113207547169,873.0,4.117924528301887,33.98,-118.17,0
3.9091,19.0,3.557377049180328,0.9442622950819672,1009.0,3.3081967213114756,37.4,-122.1,1
4.0,26.0,4.587234042553192,1.0829787234042554,1142.0,2.429787234042553,34.19,-118.5,1
2.5726,41.0,3.8424015009380863,1.127579737335835,852.0,1.598499061913696,33.77,-118.18,1
3.8667,32.0,6.280936454849498,1.1070234113712374,1611.0,2.6939799331103678,32.79,-116.98,1
4.5484,29.0,5.16,1.0876923076923077,1752.0,2.6953846153846155,34.23,-118.48,1
3.1848,43.0,4.946428571428571,0.9005102040816326,968.0,2.4693877551020407,38.11,-122.22,0
2.4474,19.0,5.20042643923241,0.9850746268656716,1416.0,3.0191897654584223,36.45,-119.86,0
1.9615,52.0,4.882086167800454,1.090702947845805,1168.0,2.6485260770975056,37.84,-122.28,0
6.7769,12.0,7.863247863247863,1.0854700854700854,580.0,2.4786324786324787,33.04,-117.05,1
1.3157,43.0,1.9118264520643806,1.1518544436669,3049.0,2.1336599020293914,34.1,-118.33,1
4.0798,25.0,5.245136186770428,0.9649805447470817,1296.0,2.5214007782101167,38.45,-122.74,0
4.5333,21.0,4.95970695970696,1.0586080586080586,639.0,2.340659340659341,37.25,-121.93,1
4.745,28.0,6.313932980599647,1.0776014109347443,1634.0,2.8818342151675487,38.46,-122.81,1
5.9539,39.0,6.27027027027027,1.0324324324324323,508.0,2.745945945945946,37.53,-122.31,1
2.3375,40.0,4.129251700680272,1.0136054421768708,777.0,1.7619047619047619,34.07,-118.36,1
7.3843,27.0,7.3839150227617605,1.0136570561456753,1956.0,2.968133535660091,37.23,-121.91,1
1.9375,43.0,5.239669421487603,1.0964187327823691,1153.0,3.1763085399449036,33.99,-118.29,0
2.5313,52.0,1.3784860557768925,1.0756972111553784,346.0,1.3784860557768925,34.05,-118.23,1
3.0833,39.0,5.715277777777778,1.0138888888888888,329.0,2.2847222222222223,38.61,-121.37,0
2.8661,36.0,4.645468998410175,1.0365659777424483,2392.0,3.8028616852146264,34.07,-117.77,0
8.8793,52.0,8.972868217054264,1.1317829457364341,861.0,3.3372093023255816,37.81,-122.23,1
4.3194,43.0,6.200716845878136,1.168458781362007,629.0,2.2544802867383513,37.91,-122.69,1
2.1974,22.0,3.141025641025641,1.1117216117216118,3618.0,3.3131868131868134,34.22,-118.48,0
3.625,22.0,5.8545454545454545,1.1045454545454545,593.0,2.6954545454545453,38.39,-122.82,1
2.5363,16.0,5.279411764705882,1.0647058823529412,1642.0,4.829411764705882,37.07,-120.85,0
2.1324,36.0,3.671186440677966,1.159322033898305,1023.0,3.4677966101694917,34.03,-118.36,0
2.7969,38.0,4.626707132018209,1.078907435508346,2167.0,3.2883156297420335,37.79,-122.22,0
3.2574,32.0,3.718503937007874,0.9586614173228346,1321.0,2.6003937007874014,37.38,-122.02,1
1.175,52.0,4.958158995815899,1.0878661087866108,635.0,2.6569037656903767,36.76,-119.79,0
1.0208,38.0,3.345890410958904,1.0102739726027397,1073.0,3.6746575342465753,33.96,-118.27,0
4.5221,16.0,6.38494623655914,1.1053763440860216,1594.0,3.4279569892473116,32.92,-117.15,0
4.8059,52.0,6.572815533980583,1.1019417475728155,531.0,2.5776699029126213,34.16,-118.0,1
1.375,52.0,2.697247706422018,1.1307339449541285,1136.0,2.6055045871559632,37.77,-122.42,1
4.9432,10.0,6.89873417721519,1.0379746835443038,470.0,2.9746835443037973,36.35,-119.67,0
4.05,34.0,4.191489361702128,0.9361702127659575,152.0,3.234042553191489,37.33,-121.9,1
1.1563,38.0,4.84390243902439,1.2,760.0,3.707317073170732,32.71,-117.13,0
1.76,52.0,2.6363636363636362,0.8181818181818182,48.0,2.1818181818181817,38.31,-122.28,0
2.7708,33.0,4.564432989690721,1.0257731958762886,1037.0,2.672680412371134,36.62,-121.83,0
1.3712,37.0,6.698863636363637,1.6022727272727273,354.0,2.0113636363636362,38.48,-123.01,0
2.8333,15.0,3.708955223880597,1.1074626865671642,1994.0,2.976119402985075,34.23,-118.36,1
2.75,27.0,3.4122340425531914,1.0797872340425532,1063.0,2.827127659574468,33.65,-117.93,1
6.9223,23.0,7.069943289224953,1.0245746691871456,3037.0,2.8705103969754253,34.2,-118.65,1
1.9631,44.0,4.425963488843814,0.9979716024340771,878.0,1.7809330628803246,34.01,-118.33,1
7.6526,29.0,7.01432664756447,1.0143266475644699,894.0,2.561604584527221,33.84,-118.15,1
2.2261,23.0,3.63914373088685,1.0611620795107033,965.0,2.9510703363914375,34.06,-118.12,1
2.1597,23.0,4.137345679012346,1.1064814814814814,1279.0,1.9737654320987654,32.76,-117.12,0
1.3385,24.0,4.19404915912031,1.0284605433376455,2764.0,3.575679172056921,36.78,-119.84,0
5.8747,17.0,6.493421052631579,0.9342105263157895,463.0,3.0460526315789473,33.03,-117.08,1
1.5313,19.0,5.609489051094891,1.2007299270072993,617.0,2.2518248175182483,39.49,-121.53,0
5.3849,30.0,4.80718085106383,1.0106382978723405,2813.0,3.7406914893617023,33.82,-118.28,1
4.4609,16.0,6.2607361963190185,1.021472392638037,1912.0,2.932515337423313,38.71,-121.27,0
4.6625,44.0,6.197333333333333,1.1013333333333333,823.0,2.1946666666666665,38.6,-121.45,0
2.5556,42.0,5.3004587155963305,1.0068807339449541,1347.0,3.0894495412844036,36.57,-119.6,0
5.6876,17.0,6.348265895953757,1.0245664739884393,2292.0,3.3121387283236996,37.27,-121.86,1
3.4063,39.0,4.726943942133816,1.0289330922242315,1665.0,3.0108499095840866,34.04,-118.38,1
2.5625,15.0,5.341463414634147,1.0452961672473868,674.0,2.3484320557491287,38.75,-120.86,0
8.5608,42.0,6.788461538461538,1.0115384615384615,753.0,2.896153846153846,34.42,-119.63,1
9.0683,15.0,7.226235741444867,1.0304182509505704,1992.0,3.7870722433460076,33.89,-117.97,1
6.2182,30.0,5.982248520710059,1.0650887573964498,1440.0,2.8402366863905324,37.32,-122.06,1
2.2222,35.0,5.624521072796935,1.1417624521072798,1168.0,4.475095785440613,33.93,-117.4,0
1.5729,36.0,4.553956834532374,1.064748201438849,557.0,4.0071942446043165,32.7,-117.14,0
2.7344,25.0,4.166112956810632,1.0365448504983388,715.0,2.3754152823920265,33.98,-117.11,0
2.8777,13.0,3.60875,1.06625,2197.0,2.74625,33.9,-118.35,1
5.0719,37.0,5.684873949579832,0.9705882352941176,1331.0,2.796218487394958,33.84,-118.12,1
13.3036,50.0,7.660766961651918,1.0029498525073746,964.0,2.8436578171091447,34.04,-118.49,1
3.5347,23.0,5.430952380952381,0.9714285714285714,1164.0,2.7714285714285714,40.56,-122.38,0
5.2099,35.0,5.80327868852459,1.009367681498829,1333.0,3.1217798594847777,33.86,-117.95,1
1.6797,38.0,4.927613941018767,1.0402144772117963,1203.0,3.225201072386059,35.36,-119.01,0
8.0073,39.0,7.266791044776119,1.046641791044776,1271.0,2.371268656716418,34.12,-118.31,1
5.0431,16.0,6.296296296296297,1.0030864197530864,1207.0,3.7253086419753085,34.02,-117.62,0
4.2109,9.0,8.318181818181818,1.6045454545454545,1515.0,6.886363636363637,34.45,-119.78,1
0.9355,24.0,3.482051282051282,1.1897435897435897,1371.0,2.3435897435897437,37.78,-122.43,0
4.25,33.0,4.6375838926174495,0.8523489932885906,431.0,2.8926174496644297,37.63,-122.08,1
