f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,target
26.0,25457.9767,862.0,98.0,634.0,8.795918367,1314.9767,19.0,76.6530895,5.0,-0.388720055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,1264.6224,172.0,56.0,519.0,3.071428571,-82.6243,4.263157895,8.888190478,19.0,0.031443899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
34.0,899.0,109.0,27.0,354.0,4.037037037,81.3,4.4,13.94632568,5.0,-0.601518107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,11420.478,361.0,76.0,474.0,4.75,528.488,7.307692308,32.51041484,13.0,-0.175722703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,1643.0,71.0,26.0,110.0,2.730769231,-355.36,2.777777778,25.31523476,9.0,0.097955623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
29.0,175.0,9.0,5.0,464.0,1.8,14.0,1.0,10.60660172,2.0,-0.916290732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,411.87,189.0,50.0,243.0,3.78,71.94,3.888888889,6.958370729,18.0,-0.084261458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
46.0,1520.17,1111.0,92.0,260.0,12.07608696,246.2,1.583333333,2.241803251,12.0,-0.041681788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33.0,14131.09,265.0,86.0,212.0,3.081395349,-140.1,1.7,14.61012754,10.0,-0.137735127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,447.1586,58.0,31.0,290.0,1.870967742,51.1586,2.666666667,18.78594473,9.0,-0.145584394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,72.66,16.0,10.0,362.0,1.6,26.35,1.5,0.707106781,2.0,0.223143551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,199.97,17.0,12.0,50.0,1.416666667,2.7,1.555555556,9.402627883,9.0,0.03722274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,38.26,30.0,10.0,438.0,3.0,-1.43,4.75,3.650146116,4.0,-0.236909332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.0,730.4579,471.0,93.0,574.0,5.064516129,16.0506,10.82608696,18.2176008,23.0,-0.137270995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
40.0,24641.09,1979.0,246.0,621.0,8.044715447,2044.44,4.857142857,57.09437267,7.0,0.227086798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54.0,16946.7,8259.0,227.0,632.0,36.38325991,1586.26,27.33333333,14.16833324,6.0,0.308720206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28.0,27.49,10.0,9.0,293.0,1.111111111,27.49,1.0,2.291287847,3.0,0.693147181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34.0,411.62,381.0,53.0,400.0,7.188679245,-84.13,9.888888889,4.695727077,9.0,-0.046316879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.0,16444.66,635.0,91.0,691.0,6.978021978,894.13,12.52173913,775.4012165,23.0,-0.162316378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,427.9,276.0,40.0,96.0,6.9,108.01,8.444444444,16.31859683,18.0,0.030500163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,71.15,31.0,14.0,478.0,2.214285714,25.31,2.857142857,4.388499581,7.0,-0.062790168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,1345.2403,44.0,10.0,234.0,4.4,272.9647,2.0,7.304215983,3.0,-0.100775854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
36.0,17797.75,757.0,144.0,613.0,5.256944444,2357.51,2.666666667,5.046450898,6.0,-0.192142458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,133.6623,17.0,14.0,417.0,1.214285714,-57.4759,1.0,1.573620603,3.0,0.058452546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
24.0,23640.2712,2211.0,273.0,617.0,8.098901099,4047.048,10.95652174,46.33898332,23.0,-0.040400684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
21.0,19712.5512,251.0,58.0,645.0,4.327586207,506.2386,4.25,8.61556049,4.0,-0.221260004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
22.0,4139.87,644.0,35.0,70.0,18.4,208.54,11.0,26.95065056,11.0,0.086262591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,154.05,102.0,15.0,396.0,6.8,73.7,14.2,23.20679857,5.0,-0.033466618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,6961.56,1083.0,133.0,695.0,8.142857143,1103.43,5.5,22.52135098,2.0,-2.312535424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,5915.24,558.0,83.0,328.0,6.722891566,1330.19,12.75,59.67703879,4.0,-1.074613999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,64071.9286,939.0,249.0,572.0,3.771084337,-152.8414,2.307692308,76.81905877,13.0,0.110233718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,48.4344,31.0,19.0,47.0,1.631578947,-2.3165,1.909090909,2.200545654,11.0,0.120588349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
29.0,15052.7173,639.0,75.0,707.0,8.52,380.7973,4.333333333,29.39954648,3.0,0.574952792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
29.0,5348.4135,874.0,78.0,646.0,11.20512821,78.8837,11.34782609,77.21867549,23.0,0.151473716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,3294.71,360.0,73.0,543.0,4.931506849,-25.1,4.45,50.99415885,20.0,-0.055963265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33.0,829.82,11.0,7.0,148.0,1.571428571,-231.34,1.6,105.8248195,5.0,0.264965452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,3458.89,328.0,23.0,66.0,14.26086957,42.5,12.91666667,148.086759,12.0,0.103474949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,814.55,229.0,28.0,77.0,8.178571429,148.29,11.44444444,26.95938657,18.0,0.023400547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18.0,1525.96,413.0,44.0,505.0,9.386363636,333.6,9.555555556,17.02921296,18.0,-0.044138661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,96.2584,111.0,29.0,199.0,3.827586207,-1.6191,4.071428571,3.387987472,14.0,-0.082578867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
21.0,144.92,32.0,8.0,154.0,4.0,6.42,3.5,11.65738214,4.0,0.668699893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,161414.278,3276.0,309.0,481.0,10.60194175,7917.048,2.0,58.2373145,2.0,1.632763738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
19.0,576.83,96.0,36.0,183.0,2.666666667,-38.99,3.125,8.520021518,16.0,-0.004152604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,548.58,29.0,12.0,49.0,2.416666667,53.86,1.888888889,55.02142161,9.0,0.01575797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,2599.0709,178.0,68.0,388.0,2.617647059,89.9604,3.615384615,11.78957487,13.0,-0.157883006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
37.0,10380.422,871.0,148.0,306.0,5.885135135,1331.462,11.34615385,97.01358591,26.0,-0.053884269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,72.88,36.0,16.0,373.0,2.25,8.42,3.0,9.899494937,2.0,-1.335001067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,1173.46,41.0,20.0,373.0,2.05,-17.03,1.857142857,97.41334061,7.0,0.191388343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27.0,119.5,41.0,8.0,286.0,5.125,-3.79,5.333333333,10.34287194,6.0,-0.201522186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,186.766,119.0,9.0,220.0,13.22222222,-30.4375,14.5,11.20444661,8.0,0.008032557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,85.8018,131.0,19.0,50.0,6.894736842,5.1491,8.333333333,5.416920347,12.0,-0.170783314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,18.01,19.0,11.0,171.0,1.727272727,0.33,1.25,0.258714772,4.0,-0.151412773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,378.1,75.0,13.0,361.0,5.769230769,84.0,3.5,16.58165402,2.0,1.239966407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,1690.97,101.0,41.0,358.0,2.463414634,2.85,4.2,83.67358406,15.0,-0.062890611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18.0,54224.75,2194.0,107.0,412.0,20.5046729,1294.66,27.15384615,668.7058278,26.0,0.125924713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,5911.05,350.0,40.0,376.0,8.75,1043.2,3.666666667,95.21536261,9.0,-0.232023482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28.0,216.0194,270.0,38.0,97.0,7.105263158,19.6785,6.818181818,6.233043695,11.0,-0.082803799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,217.5515,15.0,14.0,358.0,1.071428571,128.9171,1.0,1.928209482,2.0,1.346224664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
47.0,12660.13,752.0,96.0,410.0,7.833333333,925.74,11.28571429,87.44606471,21.0,-0.048910436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,84.41,47.0,17.0,326.0,2.764705882,23.4,2.5,10.99615281,6.0,-0.4616886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,1247.6,1932.0,121.0,213.0,15.96694215,134.72,5.333333333,5.414950468,15.0,0.115890744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,864.44,47.0,10.0,336.0,4.7,200.52,11.0,191.449161,2.0,4.113602379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,544.01,138.0,16.0,162.0,8.625,154.76,8.666666667,77.23725806,3.0,1.405853569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,37916.07,543.0,82.0,140.0,6.62195122,-46.64,5.529411765,690.1938975,17.0,0.42569151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,1044.59,220.0,25.0,297.0,8.8,16.15,9.0,36.87327119,7.0,0.333805396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,2191.8286,333.0,159.0,478.0,2.094339623,282.5122,1.857142857,19.0752002,14.0,0.126585978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
62.0,1012.5148,719.0,210.0,316.0,3.423809524,290.7075,5.103448276,9.426033861,29.0,-0.053588944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18.0,172.72,106.0,26.0,572.0,4.076923077,15.91,4.75,1.985749229,4.0,-0.364442274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,10063.2849,1588.0,87.0,265.0,18.25287356,494.6749,23.82758621,220.5643994,29.0,0.094164188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
41.0,72.5,16.0,11.0,347.0,1.454545455,64.78,1.75,3.403429643,4.0,-0.277258872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,3963.43,127.0,15.0,527.0,8.466666667,930.75,1.2,21.66377806,5.0,0.481461489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,70754.4684,247.0,62.0,156.0,3.983870968,1368.8184,3.76,692.797608,25.0,0.063244693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,30.49,14.0,7.0,141.0,2.0,17.14,2.4,5.049764351,5.0,0.211506872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27.0,833.0321,169.0,34.0,580.0,4.970588235,28.3532,2.0,8.99694629,6.0,-0.301988229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,27659.02,2785.0,360.0,439.0,7.736111111,5916.64,7.347826087,65.54531918,23.0,0.042284119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,2163.92,150.0,18.0,196.0,8.333333333,255.1,9.5,85.02251937,2.0,0.441094745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,2199.38,74.0,22.0,41.0,3.363636364,345.78,3.555555556,97.94824897,18.0,0.014874962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
17.0,109.89,74.0,10.0,266.0,7.4,16.77,8.111111111,10.37978257,9.0,0.136019093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,19562.3387,356.0,141.0,370.0,2.524822695,1491.4387,1.538461538,61.57991075,13.0,0.033072475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,4187.74,601.0,63.0,246.0,9.53968254,471.76,11.41176471,19.49358869,17.0,0.135049079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,282.31,58.0,15.0,352.0,3.866666667,-2.48,4.125,38.79326009,8.0,0.226524566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
37.0,49.0,25.0,17.0,550.0,1.470588235,39.2,2.25,2.160246899,4.0,0.123214368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25.0,1576.05,33.0,21.0,210.0,1.571428571,67.6,1.0,10.60660172,2.0,1.386294361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36.0,22.0,19.0,6.0,117.0,3.166666667,12.0,3.75,2.217355783,4.0,-0.106247324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.0,336.72,76.0,6.0,299.0,12.66666667,176.03,21.0,113.4212213,3.0,1.151633582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
41.0,12.2843,10.0,7.0,31.0,1.428571429,9.8035,1.428571429,1.22877135,7.0,0.01445515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,82.67,39.0,12.0,83.0,3.25,12.04,4.375,9.246320407,8.0,-0.265514945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40.0,29.0,9.0,9.0,126.0,1.0,0.6,1.0,1.095445115,5.0,0.051082562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19.0,199.576,56.0,17.0,440.0,3.294117647,42.5139,4.5,19.0912957,10.0,-0.210163577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
21.0,167.52,58.0,15.0,47.0,3.866666667,32.59,4.125,17.68051934,8.0,-0.102727044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
35.0,327.01,125.0,50.0,424.0,2.5,97.13,1.333333333,3.605551275,3.0,-0.601986402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,492.32,47.0,18.0,292.0,2.611111111,127.32,1.666666667,13.00820254,3.0,-0.668072289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,16.62,18.0,10.0,387.0,1.8,4.45,1.833333333,0.975658752,6.0,-0.093782892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18.0,90.57,28.0,24.0,492.0,1.166666667,-17.56,1.2,3.974921383,5.0,0.320882549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
60.0,72.5478,57.0,18.0,80.0,3.166666667,15.0701,3.5,2.455543605,12.0,-0.169142189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18.0,1562.59,61.0,10.0,216.0,6.1,103.4,4.333333333,109.3073719,6.0,0.240307518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29.0,1698.93,733.0,158.0,388.0,4.639240506,63.27,5.9375,29.89878046,16.0,0.089923241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56.0,9376.8019,365.0,129.0,489.0,2.829457364,691.8519,3.125,21.870675,16.0,-0.058832459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,113.43,36.0,27.0,383.0,1.333333333,4.0,1.0,1.178683689,7.0,0.092963783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,113606.3281,3270.0,323.0,708.0,10.12383901,878.2281,7.5,18.99751025,10.0,-0.289363161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
