f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,target
1520.0,972.38,10.5,25.0,1648876.463,267.0,0.0,2883.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1542.0,2418.12,56.09,1.25,0.1484,954.0,55390.0,119769.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1547.0,358.7356,3.5,91.25,32895.041,54.0,5130.0,12911.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1568.0,29.52,1.75,20.0,745241.5137,3.0,0.0,537.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1618.0,1111.08,14.0,0.0,1403.2412,290.0,0.0,858.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1682.0,51.674,9.79,11.25,1803.3721,5.0,0.0,989.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1691.0,886.4432,55.22,11.25,355675.6787,395.0,1811.0,16222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1706.0,510.704,1.2,45.0,45768537.48,21.0,560.0,2957.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1774.0,1303.78,39.33,7.5,8.1387,322.0,29595.0,68526.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1851.0,1835.58,138.2,140.0,683233.4356,200.0,12564.0,79683.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1885.0,315.7644,51.3,17.5,61396.4766,218.0,2378.0,15851.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1998.0,1546.5,105.87,383.75,3277169.367,151.0,15043.0,6452.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2009.0,1612.4152,33.25,356.25,3120661.275,27.0,3131.0,12498.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2009.0,1083.6036,5.98,68.75,1874757.089,146.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2028.0,756.5508,22.17,16.25,75684.2656,191.0,5873.0,34392.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2037.0,3190.29,14.0,65.0,15210248.36,97.0,38324.0,8513.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2040.0,42.03,0.0,0.0,221085.9531,7.0,0.0,1965.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2128.0,364.0,43.38,71.25,2743.7519,33.0,3880.0,12629.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2143.0,1673.1028,4.1,0.0,1379.2822,695.0,74820.0,35214.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2195.0,715.7564,21.0,0.0,109143.5322,109.0,2175.0,9900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2237.0,499.6376,5.25,30.0,5772188.781,71.0,609.0,17784.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2247.0,1544.3024,56.62,71.25,394455.7041,145.0,9552.0,43474.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2252.0,535.63,1.75,7.5,1919857.372,131.0,8820.0,23657.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2252.0,231.5012,0.0,3.75,24.999,32.0,10344.0,1345.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2262.0,234.85,3.5,5.0,94.2988,47.0,10105.0,5931.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2471.0,1777.09,6.12,0.0,385583.7412,1090.0,738.0,179.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2501.0,1741.7756,34.2,0.0,125832.7148,479.0,23807.0,46099.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2505.0,3445.95,244.28,320.0,571193.6367,657.0,75699.0,129418.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2582.0,1509.2584,36.02,500.0,2090914.213,69.0,2334.0,12636.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2598.0,1485.48,144.97,126.25,1556823.368,204.0,3048.0,1108.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2618.0,66.2908,24.37,7.5,373.5928,10.0,432.0,1144.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2747.0,1001.032,1.75,53.75,14016501.09,54.0,3513.0,12321.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2772.0,1592.804,29.46,47.5,283629.3047,354.0,23264.0,73117.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2866.0,3778.3,0.01,0.0,75585.1163,1605.0,0.0,26455.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2971.0,832.7248,9.62,2.5,103008.5605,224.0,37401.0,29553.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3188.0,580.604,77.05,3.75,45.5146,108.0,3523.0,28880.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3482.0,1313.1,0.0,0.0,10409369.54,562.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3643.0,1222.696,121.26,0.0,21807.3848,450.0,8940.0,37887.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3664.0,490.59,0.0,0.0,98756.8555,55.0,131.0,179.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3704.0,332.854,9.62,1.25,22.04,91.0,4744.0,6083.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3811.0,1190.2564,3.5,13.75,170499.4209,269.0,726.0,24717.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3879.0,565.4868,11.96,1.25,117888.5762,66.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4121.0,584.6,0.0,65.0,353999.3867,69.0,6630.0,23142.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4153.0,437.7,0.0,0.0,501447.1855,64.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4157.0,678.6248,5.25,73.75,11958959.19,44.0,620.0,8007.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
4851.0,1747.67,102.31,18.75,3037882.799,551.0,6570.0,19366.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4854.0,3813.51,61.76,421.25,3441170.841,544.0,30422.0,225872.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
716.0,2314.186,168.98,0.0,93740.2715,483.0,12534.0,105130.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
717.0,610.97,0.0,0.0,4303770.345,54.0,3489.0,7608.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
720.0,496.382,19.12,3.75,34500.5986,78.0,0.0,537.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
731.0,1188.7972,0.0,175.0,11099077.72,23.0,216.0,2617.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
741.0,1109.68,73.7,6.25,2030722.286,687.0,0.0,10889.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
743.0,1216.594,9.39,75.0,159984.2959,337.0,10035.0,8528.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
746.0,114.9,14.94,13.75,71159.9229,15.0,131.0,2978.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
787.0,998.04,15.6,1.25,1732440.812,195.0,2155.0,846.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
793.0,6688.48,11.96,2327.5,7201706.051,575.0,0.0,192.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
795.0,920.142,0.0,0.0,47665.3779,1582.0,0.0,2441.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
803.0,382.112,7.0,121.25,872477.3057,14.0,131.0,2398.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
864.0,369.1384,0.0,1.25,17.3145,156.0,8408.0,7377.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
923.0,3526.246,0.24,248.75,5245770.154,927.0,0.0,101000.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
932.0,528.082,3.5,36.25,1755265.273,120.0,12324.0,12584.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4149.0,1387.99,15.28,12.5,42.7725,240.0,26429.0,65224.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
107.0,97.43,0.0,6.25,10.0518,9.0,8166.0,294.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
115.0,41.01,0.0,18.75,8033337.324,10.0,0.0,1616.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
133.0,104.2524,9.3,2.5,11.0625,85.0,1206.0,984.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
153.0,1790.9676,0.01,6.25,150658.71,829.0,2976.0,47542.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
224.0,482.018,0.0,236.25,14001033.68,7.0,0.0,1253.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
274.0,1215.53,75.0,75.0,4970152.598,72.0,5532.0,5637.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
279.0,1895.07,14.36,0.0,1403601.907,2376.0,0.0,83788.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
293.0,2586.7468,122.25,152.5,9208944.819,458.0,9612.0,63317.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
307.0,473.606,4.78,0.0,3494.374,96.0,3246.0,20979.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
406.0,1343.254,45.41,72.5,54648012.48,22.0,0.0,3568.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
412.0,333.99,1.23,153.75,4365315.423,5.0,0.0,908.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
419.0,360.962,35.9,80.0,513430.5283,19.0,605.0,2765.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
782.0,7062.874,3.59,302.5,6636522.203,2016.0,0.0,362966.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
889.0,592.7748,20.4,15.0,139035.21,145.0,3588.0,12063.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1152.0,1491.8764,5.99,7.5,34371114.51,568.0,2436.0,19031.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1399.0,423.07,18.81,3.75,43262.2832,49.0,2892.0,5482.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1766.0,96.996,14.34,3.75,87.2783,19.0,2832.0,1536.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2434.0,1342.34,0.0,0.0,64281.1152,388.0,0.0,179.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4084.0,3405.69,8.98,346.25,9664208.901,178.0,31878.0,38246.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3804.0,5426.89,0.0,0.0,54.8057,2596.0,0.0,14579.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1196.0,5666.8208,0.0,3875.0,3235063.165,659.0,57341.0,38015.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4846.0,1367.39,0.0,22.5,3076593.199,597.0,0.0,1505.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
116.0,22.58,7.0,2.5,7.0996,1.0,1308.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
122.0,161.1,0.0,0.0,32.459,152.0,1176.0,13119.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
220.0,1574.16,10.5,307.5,11546200.34,111.0,396.0,36552.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
301.0,4067.67,161.87,506.25,96163.7441,430.0,50556.0,112138.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2626.0,41.23,1.75,0.0,45.5547,6.0,228.0,586.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3496.0,1160.93,121.27,7.5,71.9365,200.0,17408.0,68500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4052.0,1227.2,0.0,153.75,2726.0742,133.0,32268.0,31825.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4855.0,550.96,7.0,0.0,29927.999,233.0,1284.0,6281.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
5355.0,470.13,0.0,3.75,1811814.203,391.0,0.0,2868.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
116.0,1228.8328,75.25,106.25,8530512.186,108.0,17904.0,26092.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
348.0,356.25,0.0,0.0,106.9268,144.0,6090.0,3749.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3672.0,682.28,15.46,0.0,224677.5722,263.0,4936.0,6752.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3683.0,3997.718,1.75,12.5,1848207.602,1115.0,0.0,226388.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5178.0,2332.63,215.24,671.25,373594.4492,198.0,41538.0,44441.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
114.0,511.16,5.98,0.0,0.9023,78.0,3876.0,480.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1156.0,1088.91,19.25,75.0,1228343.697,123.0,3647.0,14965.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1187.0,7596.712,555.58,2306.25,4230259.079,947.0,6408.0,214636.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1843.0,933.14,0.01,0.0,2024585.18,249.0,0.0,179.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2826.0,792.6188,13.04,5.89,723.5527,131.0,15682.0,43586.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3667.0,1299.4908,0.0,398.75,1333086.38,652.0,490.0,30803.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3685.0,2723.54,16.8,0.0,1757851.008,1232.0,0.0,60550.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4136.0,1817.44,49.17,281.25,537414.0283,352.0,30838.0,10831.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
670.0,21.76,0.0,0.0,3059.6924,9.0,502.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
125.0,1461.28,199.21,6.25,341.1387,218.0,48720.0,52942.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
944.0,2940.18,169.37,6.25,143.9502,708.0,18288.0,207584.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1530.0,2232.41,40.05,87.5,1836078.495,421.0,5400.0,47099.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2874.0,534.31,0.0,193.75,143600.9297,47.0,4904.0,16128.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3836.0,24438.83,664.92,8295.0,1737078.813,678.0,72120.0,337192.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4136.0,1677.47,54.11,182.5,1354238.308,742.0,4629.0,57961.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1685.0,36.232,5.25,5.0,273.2334,28.0,1032.0,1195.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1869.0,11.682,0.0,1.25,9.8506,11.0,168.0,612.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2039.0,31.222,1.75,12.5,6426577.061,11.0,186.0,1224.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2194.0,866.0188,81.78,3.75,64.7021,345.0,7422.0,42442.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1586.0,15.682,0.0,11.25,1031.042,3.0,0.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2087.0,711.7604,32.74,6.25,221.0459,112.0,5260.0,27573.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3298.0,636.32,0.0,0.0,29623.6973,35.0,3936.0,7406.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1424.0,311.2624,21.47,0.0,67895.9561,17.0,1491.0,2290.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1796.0,1334.0136,37.66,100.0,23845302.0,217.0,36228.0,23613.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2490.0,1793.76,68.63,27.5,1336272.676,177.0,36480.0,37482.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2761.0,67.5284,21.57,3.75,189.7324,2.0,0.0,811.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4630.0,947.312,78.74,61.25,876375.288,41.0,14310.0,4019.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
113.0,286.09,0.0,60.76,2637011.44,8.0,2695.0,1610.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
415.0,2126.8008,0.0,17.05,578459.4736,670.0,104691.0,34896.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
415.0,70.8648,9.56,0.0,3658.9395,10.0,1253.0,1121.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
435.0,733.0828,15.8,241.18,328063.7764,54.0,9700.0,6417.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
435.0,1527.434,7.56,8.99,787933.1524,506.0,45413.0,9958.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
485.0,1336.6664,4.32,93.62,2484466.32,464.0,22188.0,6034.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
545.0,206.51,12.36,0.0,37170.3418,12.0,1933.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
571.0,1862.814,7.06,412.3,19747757.46,187.0,2788.0,18843.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
698.0,197.326,0.0,93.31,85248.3574,8.0,1372.0,632.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
524.0,1109.3752,97.33,16.43,79219.5401,129.0,12186.0,21145.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
