f0,f1,f2,f3,f4,f5,f6,target
0.004646,0.829787,0.152756,0.723743,0.003467,0.422915,0.414912,1
0.8935,0.106383,0.085415,0.396311,0.00549,0.452356,0.74386,1
0.47436,0.978723,0.027651,0.224338,0.001861,0.220093,0.786404,1
0.460245,0.93617,0.034106,0.475454,0.002343,0.388141,0.490351,0
0.433565,0.468085,0.068242,0.530646,0.003467,0.422915,0.414912,1
0.447148,0.446809,0.066471,0.679857,0.00467,0.585966,0.40614,1
0.899031,0.744681,0.089228,0.746504,0.005312,0.546608,0.63114,1
0.429362,0.148936,0.067191,0.152782,0.003467,0.422915,0.414912,0
0.885226,0.276596,0.07923,0.457007,0.005374,0.412998,0.328509,1
0.425778,0.808511,0.096073,0.442279,0.003467,0.422915,0.414912,1
0.907703,0.638298,0.043353,0.451056,0.002964,0.522009,0.347368,0
0.434273,0.148936,0.040831,0.106665,0.003467,0.422915,0.414912,0
0.885492,0.510638,0.034977,0.533621,0.002432,0.589332,0.336404,1
0.018539,0.404255,0.090369,0.539125,0.003467,0.422915,0.414912,1
0.004646,0.808511,0.160532,0.753794,0.003467,0.422915,0.414912,1
0.911907,0.170213,0.042903,0.195478,0.002779,0.263594,0.693421,0
0.880315,0.340426,0.038759,0.507587,0.002692,0.507768,0.241667,0
0.880669,0.382979,0.03975,0.376227,0.002453,0.240031,0.883772,0
0.424716,0.06383,0.055242,0.100268,0.003467,0.422915,0.414912,0
0.912482,0.808511,0.044374,0.442279,0.00301,0.40523,0.339912,0
0.004602,0.319149,0.043833,0.611128,0.003467,0.422915,0.414912,0
0.008716,0.574468,0.075417,0.524249,0.003467,0.422915,0.414912,0
0.442193,0.638298,0.109103,0.505802,0.003467,0.422915,0.414912,1
0.903633,0.957447,0.043983,0.426361,0.002916,0.287934,0.516228,0
0.027211,0.489362,0.098445,0.51324,0.003467,0.422915,0.414912,1
0.474492,0.468085,0.07836,0.473966,0.005307,0.345417,0.472807,1
0.876156,0.574468,0.025339,0.503422,0.000968,0.261264,0.857018,0
0.876156,0.978723,0.028822,0.403451,0.000854,0.282755,0.764912,1
0.876687,0.468085,0.038609,0.516364,0.002381,0.379855,0.708333,1
0.027034,0.787234,0.119161,0.436031,0.003467,0.422915,0.414912,1
0.460378,0.702128,0.028762,0.453436,0.001992,0.414552,0.416667,0
0.894164,0.702128,0.063198,0.638054,0.004269,0.643449,0.50614,0
0.876997,0.574468,0.034706,0.391699,0.002308,0.270585,0.567544,1
0.026813,0.617021,0.126186,0.569027,0.003467,0.422915,0.414912,1
0.443033,0.978723,0.053501,0.520678,0.003635,0.456758,0.436404,0
0.867395,0.851064,0.036298,0.364921,0.002358,0.37856,0.729825,1
0.867661,0.319149,0.035097,0.36507,0.002077,0.34231,0.696491,1
0.424539,0.680851,0.058394,0.326242,0.003467,0.422915,0.414912,1
0.00031,0.425532,0.162093,0.553704,0.003467,0.422915,0.414912,1
0.009115,0.553191,0.067611,0.470247,0.003467,0.422915,0.414912,1
0.473475,0.489362,0.027921,0.583904,0.001857,0.540135,0.445614,0
0.868236,0.148936,0.022577,0.169295,0.000841,0.249612,0.864912,0
0.45113,0.12766,0.040201,0.318655,0.00264,0.354997,0.683333,0
0.438078,0.553191,0.064489,0.47114,0.003467,0.422915,0.414912,0
0.443299,0.148936,0.040141,0.155608,0.002638,0.187727,0.622368,0
0.000752,0.468085,0.095473,0.52053,0.003467,0.422915,0.414912,1
0.000398,0.574468,0.107752,0.502678,0.003467,0.422915,0.414912,0
0.915756,0.829787,0.054461,0.436477,0.003731,0.402641,0.278509,0
0.008849,0.744681,0.10565,0.605028,0.003467,0.422915,0.414912,1
0.871599,0.212766,0.03945,0.353317,0.002524,0.364319,0.840351,1
0.018627,0.808511,0.078029,0.4759,0.003467,0.422915,0.414912,1
0.02699,0.106383,0.068512,0.075722,0.003467,0.422915,0.414912,0
0.87213,0.574468,0.028822,0.534514,0.001874,0.610823,0.607018,1
0.880536,0.702128,0.03975,0.622136,0.002723,0.556189,0.423684,0
0.898013,0.659574,0.073436,0.588218,0.00483,0.561626,0.516667,1
0.469139,0.659574,0.076468,0.529604,0.005017,0.562403,0.462719,1
0.867484,0.255319,0.031374,0.360904,0.002075,0.474107,0.610088,1
0.982169,0.531915,0.048637,0.532282,0.003311,0.573278,0.345175,0
0.013185,0.425532,0.041582,0.56263,0.003467,0.422915,0.414912,1
0.88558,0.382979,0.085925,0.602648,0.006045,0.673226,0.189912,1
0.871554,1.0,0.028942,0.427105,0.001965,0.406266,0.803947,0
0.473652,0.829787,0.027561,0.457602,0.001805,0.416624,0.592105,0
0.438697,0.93617,0.051759,0.423535,0.003467,0.422915,0.414912,0
0.912039,0.085106,0.044884,0.214519,0.003008,0.333247,0.559211,0
0.027123,0.851064,0.060376,0.374145,0.003467,0.422915,0.414912,0
0.911376,0.489362,0.051729,0.537638,0.003394,0.556447,0.525877,0
0.468785,0.659574,0.029182,0.291729,0.001899,0.152771,0.702193,1
0.44237,0.680851,0.066801,0.51086,0.004749,0.431901,0.500526,1
0.898279,0.87234,0.078119,0.612615,0.003571,0.469705,0.717105,1
0.469183,0.425532,0.071815,0.576019,0.004693,0.516054,0.559649,1
0.482412,0.361702,0.040471,0.46385,0.002802,0.474625,0.257895,1
0.460511,0.425532,0.028852,0.540167,0.001944,0.564992,0.464474,1
0.455865,0.276596,0.032575,0.240405,0.001863,0.162092,0.897368,0
0.893677,0.553191,0.046385,0.391253,0.002669,0.395132,0.612281,0
0.890138,0.06383,0.086556,0.515472,0.005719,0.541688,0.582018,1
0.438255,0.93617,0.060166,0.316424,0.003467,0.422915,0.414912,1
0.00969,0.170213,0.040921,0.219429,0.003467,0.422915,0.414912,0
0.867749,0.085106,0.021496,0.140583,0.000839,0.250906,0.799561,0
0.88089,0.021277,0.048157,0.40598,0.00182,0.344381,0.788596,1
0.866953,0.340426,0.027531,0.235495,0.001421,0.090627,0.90307,0
0.02668,0.255319,0.068242,0.114847,0.003467,0.422915,0.414912,1
0.031813,0.234043,0.055242,0.033175,0.003467,0.422915,0.414912,0
0.031149,0.829787,0.056233,0.388872,0.003467,0.422915,0.414912,0
0.468829,0.638298,0.029753,0.469206,0.002,0.301916,0.489912,0
0.469227,0.042553,0.033505,0.251413,0.002223,0.350078,0.514474,0
0.898677,0.361702,0.093311,0.602202,0.006284,0.674521,0.366667,1
0.013318,0.297872,0.075567,0.558614,0.003467,0.422915,0.414912,1
0.868059,0.191489,0.024138,0.080333,0.000837,0.128431,0.902193,0
0.908101,0.680851,0.050438,0.346474,0.003336,0.307095,0.595614,0
0.428919,0.744681,0.097694,0.417287,0.003467,0.422915,0.414912,1
0.022831,0.319149,0.050648,0.430824,0.003467,0.422915,0.414912,0
0.031016,0.829787,0.074817,0.310176,0.003467,0.422915,0.414912,1
0.460289,0.0,0.040981,0.489586,0.002773,0.426722,0.445175,0
0.473696,0.170213,0.025639,0.13136,0.00141,0.199379,0.792982,0
0.469404,0.255319,0.024499,0.130913,0.001616,0.127654,0.687281,0
0.876421,0.361702,0.028462,0.347664,0.000721,0.216468,0.813158,1
0.89412,0.510638,0.073166,0.641922,0.00494,0.684619,0.426754,0
0.880448,0.042553,0.034226,0.22285,0.002221,0.312015,0.55614,1
0.876554,0.042553,0.028191,0.259893,0.001764,0.373382,0.736404,0
0.013805,0.021277,0.041191,0.330854,0.003467,0.422915,0.414912,0
0.023096,0.978723,0.101567,0.409848,0.003467,0.422915,0.414912,1
0.023185,0.276596,0.107572,0.432312,0.003467,0.422915,0.414912,1
0.030795,0.12766,0.071694,0.14222,0.003467,0.422915,0.414912,0
0.469846,0.744681,0.123424,0.646534,0.008423,0.62869,0.307895,0
0.890182,0.595745,0.028642,0.591342,0.002029,0.615225,0.417105,0
0.013937,0.914894,0.045485,0.567242,0.003467,0.422915,0.414912,0
0.893854,0.531915,0.075357,0.611871,0.005044,0.756085,0.410088,1
0.911685,0.425532,0.14438,0.550431,0.009645,0.617556,0.336404,1
0.452237,0.914894,0.033235,0.567688,0.002237,0.451838,0.716667,0
0.018274,0.87234,0.047076,0.438114,0.003467,0.422915,0.414912,0
0.459891,0.255319,0.030893,0.338738,0.001826,0.307613,0.746053,1
0.894208,0.106383,0.048247,0.400476,0.003124,0.489125,0.645614,0
0.438919,0.085106,0.047796,0.126599,0.003467,0.422915,0.414912,0
0.424716,0.425532,0.103008,0.501041,0.003467,0.422915,0.414912,1
0.8935,0.659574,0.095322,0.660071,0.006311,0.681512,0.544298,1
0.8812,0.489362,0.029392,0.54939,0.001957,0.544019,0.546491,0
0.893677,0.617021,0.028942,0.467569,0.00205,0.605904,0.237719,0
0.898633,0.425532,0.138525,0.702618,0.009343,0.660798,0.368421,1
0.473165,0.255319,0.044464,0.384409,0.002567,0.426981,0.372368,1
0.018583,0.0,0.054551,0.435585,0.003467,0.422915,0.414912,0
0.469006,0.255319,0.050648,0.376079,0.003442,0.448213,0.258333,1
0.47374,0.106383,0.024108,0.094912,0.001604,0.198343,0.714035,0
0.469448,0.702128,0.044584,0.46623,0.003002,0.471258,0.487281,1
0.880315,0.87234,0.038549,0.422047,0.00269,0.407302,0.249123,0
0.889385,0.148936,0.02591,0.132699,0.001678,0.278871,0.697807,0
0.434494,0.765957,0.063558,0.454478,0.003467,0.422915,0.414912,1
0.90319,0.191489,0.024439,0.073639,0.001635,0.156396,0.564035,0
0.908101,0.255319,0.055902,0.259,0.003685,0.292336,0.617982,1
0.451086,0.425532,0.041191,0.678518,0.002719,0.700932,0.385088,0
0.867484,0.87234,0.029092,0.42294,0.001911,0.487053,0.707895,0
0.464316,0.085106,0.028852,0.29396,0.001901,0.360435,0.510526,0
0.907393,0.574468,0.081002,0.473371,0.005567,0.555153,0.32193,1
0.871599,0.404255,0.033626,0.682981,0.002231,0.612377,0.542544,0
0.000929,0.553191,0.043983,0.480512,0.003467,0.422915,0.414912,0
0.0,0.808511,0.040711,0.497025,0.003467,0.422915,0.414912,0
0.46936,0.340426,0.05227,0.423237,0.003469,0.345935,0.573246,1
0.008716,0.170213,0.074817,0.247843,0.003467,0.422915,0.414912,0
0.442945,0.276596,0.042963,0.141922,0.002698,0.103573,0.765789,0
0.009247,0.510638,0.100456,0.64579,0.003467,0.422915,0.414912,1
0.000752,1.0,0.124204,0.485272,0.003467,0.422915,0.414912,1
0.894828,0.851064,0.080191,0.767926,0.005272,0.599689,0.58114,0
0.473519,0.021277,0.02678,0.307051,0.001822,0.315122,0.581579,0
0.867041,0.829787,0.030113,0.324457,0.002042,0.170378,0.629825,0
0.885403,0.914894,0.027141,0.434692,0.001843,0.418954,0.544737,0
0.912305,0.531915,0.10586,0.514133,0.007262,0.684102,0.289912,1
0.912172,0.659574,0.146211,0.54701,0.009782,0.570689,0.383772,1
0.898279,0.0,0.083614,0.441238,0.004518,0.457794,0.611404,1
0.433653,1.0,0.041431,0.250521,0.003467,0.422915,0.414912,0
0.44706,0.638298,0.043653,0.540315,0.003031,0.573537,0.401754,0
0.871953,0.148936,0.023208,0.143261,0.001525,0.194977,0.835965,0
0.473475,1.0,0.027321,0.391848,0.001849,0.369757,0.575877,0
0.018185,0.489362,0.046866,0.500298,0.003467,0.422915,0.414912,0
0.884828,0.787234,0.036027,0.660666,0.002455,0.64552,0.385965,1
0.031282,0.765957,0.054642,0.2831,0.003467,0.422915,0.414912,0
0.437812,0.829787,0.054912,0.418477,0.003467,0.422915,0.414912,0
0.876643,0.361702,0.028822,0.591937,0.001909,0.533143,0.393421,1
0.465466,0.382979,0.068182,0.562481,0.004666,0.504402,0.42193,1
0.898766,0.93617,0.069293,0.560994,0.003631,0.459347,0.694298,1
0.013008,0.574468,0.041732,0.514579,0.003467,0.422915,0.414912,0
0.876643,0.425532,0.030563,0.608301,0.002071,0.588037,0.4,1
0.464537,0.93617,0.05311,0.347664,0.00356,0.360953,0.613158,0
0.871997,0.319149,0.028281,0.296192,0.001695,0.194459,0.872368,0
0.433521,0.361702,0.072475,0.551026,0.003467,0.422915,0.414912,1
0.872218,0.978723,0.029422,0.414906,0.001735,0.353185,0.761842,0
0.897925,0.276596,0.03921,0.366111,0.002555,0.308648,0.722368,0
0.017743,0.382979,0.074667,0.369235,0.003467,0.422915,0.414912,1
0.86713,0.404255,0.044884,0.525736,0.003093,0.354221,0.392544,1
0.8812,0.106383,0.029422,0.224338,0.001776,0.343604,0.67807,0
0.004248,0.425532,0.048607,0.565605,0.003467,0.422915,0.414912,0
0.447325,0.361702,0.069563,0.718685,0.004927,0.65536,0.30307,1
0.866953,0.702128,0.035937,0.345879,0.002416,0.359399,0.549561,1
0.018141,0.851064,0.056263,0.451056,0.003467,0.422915,0.414912,0
0.438963,0.170213,0.048037,0.100268,0.003467,0.422915,0.414912,0
0.477988,0.425532,0.059055,0.491818,0.004109,0.452874,0.250877,1
0.889253,0.212766,0.028312,0.233264,0.001832,0.271103,0.767982,0
0.898589,0.595745,0.090068,0.505653,0.005245,0.277059,0.865351,1
0.018362,0.0,0.069653,0.336209,0.003467,0.422915,0.414912,1
0.460201,0.319149,0.042212,0.508777,0.002875,0.539358,0.298684,1
0.433786,0.510638,0.049538,0.534216,0.003467,0.422915,0.414912,0
0.013937,0.468085,0.11859,0.670187,0.003467,0.422915,0.414912,1
0.43414,0.787234,0.121592,0.547307,0.003467,0.422915,0.414912,1
0.026592,0.340426,0.107572,0.527968,0.003467,0.422915,0.414912,1
0.872218,0.765957,0.028462,0.464148,0.000841,0.370533,0.791228,0
0.893545,0.276596,0.155488,0.603541,0.010131,0.494562,0.677632,1
0.474227,0.382979,0.027441,0.263761,0.001822,0.097618,0.863596,0
0.022831,0.531915,0.084814,0.460875,0.003467,0.422915,0.414912,1
0.437857,0.765957,0.083914,0.519786,0.003467,0.422915,0.414912,1
0.894695,0.12766,0.060136,0.310771,0.002526,0.40782,0.53114,0
0.911907,0.212766,0.050168,0.317316,0.003313,0.343604,0.641228,1
0.897925,1.0,0.080671,0.511455,0.005185,0.46608,0.719737,1
0.890138,0.553191,0.077189,0.663791,0.005467,0.748835,0.270614,0
0.451883,0.574468,0.033626,0.362838,0.002194,0.283014,0.707895,0
0.026459,0.531915,0.074817,0.488396,0.003467,0.422915,0.414912,1
0.026901,0.191489,0.059865,0.215858,0.003467,0.422915,0.414912,0
0.027477,0.425532,0.076888,0.550283,0.003467,0.422915,0.414912,1
0.868059,0.276596,0.025609,0.167361,0.000837,0.163387,0.902193,0
0.893589,0.06383,0.115378,0.513984,0.007511,0.496634,0.781579,1
0.429185,0.255319,0.080581,0.424576,0.003467,0.422915,0.414912,1
0.903279,0.893617,0.030383,0.41803,0.002069,0.415847,0.403947,0
0.894783,0.297872,0.090669,0.689676,0.006009,0.613413,0.510088,0
0.013008,0.297872,0.048787,0.541357,0.003467,0.422915,0.414912,1
0.433344,0.148936,0.043053,0.091491,0.003467,0.422915,0.414912,0
0.474404,0.446809,0.0399,0.423981,0.002707,0.328845,0.486404,1
0.451971,0.085106,0.041011,0.451354,0.002775,0.431124,0.67807,0
0.872307,0.234043,0.012459,0.112467,0.000796,0.132056,0.797807,0
0.880404,0.404255,0.027771,0.557721,0.001909,0.596582,0.39693,0
0.438255,0.574468,0.060166,0.346028,0.003467,0.422915,0.414912,1
0.867439,0.0,0.024739,0.225231,0.00145,0.274987,0.814912,0
0.911553,0.06383,0.043023,0.175394,0.002819,0.355256,0.661404,1
0.898721,0.361702,0.093881,0.588813,0.006358,0.682289,0.287719,1
0.876864,0.255319,0.033716,0.459238,0.00225,0.522527,0.35,1
0.893899,0.787234,0.086406,0.843945,0.005823,0.725531,0.464035,0
0.903102,0.765957,0.064789,0.537191,0.004474,0.531331,0.315351,0
0.44321,0.148936,0.036208,0.170039,0.002381,0.209218,0.652632,0
0.907615,0.212766,0.036508,0.196816,0.002389,0.270844,0.642982,0
0.903279,0.617021,0.087426,0.495537,0.005837,0.533661,0.484649,1
0.465422,0.340426,0.027321,0.287266,0.001751,0.181253,0.712719,1
0.906951,0.914894,0.032275,0.286224,0.002225,0.404195,0.397368,0
0.008761,0.468085,0.117329,0.634186,0.003467,0.422915,0.414912,1
0.902571,0.0,0.084604,0.346474,0.00582,0.414811,0.365789,1
0.880581,0.808511,0.038309,0.488099,0.002557,0.496116,0.464035,1
0.469537,0.06383,0.028131,0.23133,0.001872,0.327809,0.582456,0
0.433609,0.148936,0.071034,0.128682,0.003467,0.422915,0.414912,1
0.46905,0.340426,0.047946,0.414758,0.003172,0.306836,0.595614,1
0.881288,0.680851,0.029302,0.291134,0.001776,0.274728,0.686842,0
0.894031,0.638298,0.077279,0.638054,0.005133,0.702486,0.499123,1
0.022698,0.510638,0.081812,0.309432,0.003467,0.422915,0.414912,1
0.009247,0.489362,0.097184,0.662303,0.003467,0.422915,0.414912,1
0.443476,0.042553,0.055812,0.43618,0.00441,0.496893,0.394737,0
0.469669,0.680851,0.044914,0.339334,0.003033,0.417918,0.473246,1
0.456351,0.468085,0.033325,0.557721,0.002239,0.573796,0.546491,0
0.464625,0.446809,0.082202,0.502231,0.005652,0.484205,0.391667,1
0.026769,0.723404,0.072625,0.434841,0.003467,0.422915,0.414912,1
0.902836,0.021277,0.064339,0.45299,0.004279,0.419472,0.626754,0
0.013805,0.851064,0.130029,0.793216,0.003467,0.422915,0.414912,1
0.885315,0.829787,0.087727,0.439453,0.005829,0.407561,0.592105,1
0.889784,0.87234,0.086856,0.762124,0.005982,0.611859,0.40614,0
0.014159,0.723404,0.07938,0.56873,0.003467,0.422915,0.414912,1
0.912128,0.680851,0.042722,0.287414,0.002817,0.273951,0.617544,1
0.893589,0.978723,0.164885,0.629575,0.011105,0.52434,0.632018,1
0.030839,0.510638,0.119491,0.569622,0.003467,0.422915,0.414912,1
0.89912,0.553191,0.061487,0.494198,0.004198,0.544278,0.448684,0
0.469493,0.93617,0.033716,0.439899,0.002227,0.245469,0.753509,0
0.017743,0.340426,0.070914,0.292621,0.003467,0.422915,0.414912,1
0.915667,0.765957,0.043113,0.430675,0.002908,0.518384,0.430263,0
0.429892,0.723404,0.080401,0.422196,0.003467,0.422915,0.414912,1
0.442812,0.87234,0.057133,0.529902,0.003984,0.484464,0.284211,1
0.447547,0.680851,0.041011,0.410592,0.002769,0.273175,0.642105,1
0.451396,0.744681,0.044284,0.822821,0.002962,0.782755,0.386842,1
0.425291,0.808511,0.082323,0.324457,0.003467,0.422915,0.414912,1
0.473607,0.553191,0.05266,0.544481,0.003604,0.69653,0.159211,1
0.90319,0.808511,0.089138,0.463255,0.005785,0.41015,0.610088,1
0.474404,0.212766,0.025279,0.13731,0.001695,0.104868,0.750877,0
0.889341,0.787234,0.048097,0.589408,0.002723,0.473848,0.628947,1
0.871731,0.659574,0.049117,0.455817,0.00329,0.531072,0.517982,0
0.897969,0.574468,0.084154,0.391401,0.004404,0.407302,0.707018,1
0.000885,0.765957,0.228654,0.707974,0.003467,0.422915,0.414912,1
0.885138,0.531915,0.033776,0.501934,0.002368,0.562403,0.234211,0
0.022256,0.382979,0.076138,0.493454,0.003467,0.422915,0.414912,1
0.027521,0.87234,0.053861,0.336805,0.003467,0.422915,0.414912,0
0.438388,0.723404,0.061727,0.493901,0.003467,0.422915,0.414912,0
0.446662,0.595745,0.059565,0.545671,0.004389,0.626359,0.22807,1
0.911464,0.382979,0.082533,0.459536,0.004165,0.425945,0.72193,1
0.424583,0.021277,0.056923,0.229098,0.003467,0.422915,0.414912,1
0.469139,0.787234,0.041792,0.434841,0.002802,0.421802,0.464474,0
0.867439,0.106383,0.01291,0.112913,0.000841,0.194718,0.825877,0
0.912172,0.489362,0.146842,0.530943,0.010079,0.550492,0.257895,1
0.474315,0.297872,0.027171,0.21571,0.001049,0.106939,0.77193,0
0.027211,0.680851,0.106131,0.508777,0.003467,0.422915,0.414912,1
0.429627,0.212766,0.076318,0.293663,0.003467,0.422915,0.414912,1
0.907393,0.957447,0.044554,0.448081,0.003093,0.398498,0.378509,0
0.023096,0.12766,0.046085,0.132252,0.003467,0.422915,0.414912,0
0.017787,0.680851,0.083794,0.462957,0.003467,0.422915,0.414912,1
0.88943,0.574468,0.029002,0.555638,0.002025,0.581305,0.367544,0
0.880448,0.680851,0.038549,0.59283,0.002719,0.530813,0.248684,1
0.889651,0.148936,0.025339,0.14579,0.001645,0.28405,0.739035,0
0.022123,0.659574,0.073256,0.253198,0.003467,0.422915,0.414912,1
0.429229,0.276596,0.077369,0.278786,0.003467,0.422915,0.414912,0
0.890005,0.489362,0.028942,0.635823,0.002075,0.677369,0.207456,0
0.425512,0.06383,0.071875,0.213032,0.003467,0.422915,0.414912,0
0.425778,0.297872,0.098445,0.462809,0.003467,0.422915,0.414912,1
0.906774,0.87234,0.047556,0.48557,0.003205,0.410409,0.465351,0
0.004956,0.595745,0.042422,0.491669,0.003467,0.422915,0.414912,0
0.013097,0.531915,0.041582,0.381732,0.003467,0.422915,0.414912,0
0.013539,1.0,0.051699,0.513686,0.003467,0.422915,0.414912,0
0.026326,0.404255,0.087937,0.386938,0.003467,0.422915,0.414912,1
0.45144,0.851064,0.107992,0.793514,0.007245,0.600207,0.660526,1
0.017787,0.340426,0.083644,0.513389,0.003467,0.422915,0.414912,1
0.43445,0.531915,0.050288,0.517852,0.003467,0.422915,0.414912,0
0.009469,0.276596,0.041642,0.196519,0.003467,0.422915,0.414912,0
0.022079,0.446809,0.068302,0.310324,0.003467,0.422915,0.414912,1
0.474271,0.382979,0.030623,0.317019,0.001865,0.0971,0.902193,1
0.018318,0.765957,0.102348,0.515769,0.003467,0.422915,0.414912,1
0.447458,0.531915,0.03915,0.575722,0.002738,0.568099,0.352632,0
0.026282,0.148936,0.046746,0.140583,0.003467,0.422915,0.414912,0
0.881333,1.0,0.030293,0.318209,0.001957,0.326256,0.659649,1
0.026724,0.276596,0.089498,0.444213,0.003467,0.422915,0.414912,1
0.460157,0.617021,0.02627,0.278786,0.001745,0.227084,0.664035,0
0.884828,0.255319,0.040681,0.33978,0.002636,0.374158,0.663596,1
0.42507,1.0,0.080341,0.381137,0.003467,0.422915,0.414912,1
0.009292,0.106383,0.062357,0.392889,0.003467,0.422915,0.414912,0
0.968895,0.212766,0.024979,0.125707,0.001631,0.206888,0.775877,0
0.46905,0.659574,0.030083,0.335466,0.001982,0.253496,0.615351,0
0.437812,0.021277,0.044134,0.364326,0.003467,0.422915,0.414912,0
0.031592,0.93617,0.056833,0.30601,0.003467,0.422915,0.414912,0
0.473165,0.319149,0.02642,0.493901,0.001782,0.461419,0.333333,0
0.004292,0.744681,0.046956,0.681196,0.003467,0.422915,0.414912,0
0.004602,0.87234,0.121202,0.654121,0.003467,0.422915,0.414912,1
0.425114,0.617021,0.115228,0.49881,0.003467,0.422915,0.414912,1
0.465466,0.446809,0.070494,0.583011,0.004813,0.509839,0.462281,1
0.893677,0.808511,0.059445,0.623029,0.003934,0.465303,0.583772,1
0.91142,0.851064,0.03924,0.382029,0.00257,0.420766,0.489474,0
0.868192,0.0,0.029002,0.369533,0.001897,0.33014,0.715351,0
0.460289,0.893617,0.040561,0.49524,0.002786,0.451838,0.366667,0
0.429362,0.638298,0.077519,0.543291,0.003467,0.422915,0.414912,1
0.022123,0.382979,0.077429,0.310324,0.003467,0.422915,0.414912,1
0.447148,0.617021,0.06551,0.558018,0.004564,0.627654,0.308333,1
0.912261,0.957447,0.071755,0.430675,0.00484,0.312532,0.512281,0
0.889474,0.319149,0.03942,0.6385,0.002779,0.658726,0.220614,1
0.437945,0.12766,0.046806,0.134335,0.003467,0.422915,0.414912,0
0.446662,0.680851,0.05251,0.562184,0.003698,0.591662,0.305263,0
0.000841,0.638298,0.083884,0.234157,0.003467,0.422915,0.414912,0
0.03168,0.425532,0.058785,0.44704,0.003467,0.422915,0.414912,0
0.005354,0.765957,0.088297,0.725974,0.003467,0.422915,0.414912,1
0.893987,0.744681,0.089948,0.69399,0.005837,0.554117,0.665351,1
0.443078,0.425532,0.064399,0.588664,0.004337,0.576385,0.409211,1
0.026901,0.638298,0.143149,0.575424,0.003467,0.422915,0.414912,1
0.45998,0.893617,0.030473,0.458643,0.002046,0.39332,0.246491,0
0.898589,0.87234,0.096463,0.613062,0.006151,0.445365,0.493421,1
0.898235,0.510638,0.09244,0.556382,0.004221,0.399016,0.816228,1
0.433698,0.659574,0.046535,0.293068,0.003467,0.422915,0.414912,0
0.898412,0.191489,0.027771,0.228206,0.001799,0.301139,0.713596,0
0.005,0.106383,0.056323,0.312407,0.003467,0.422915,0.414912,1
0.434007,0.680851,0.061307,0.29039,0.003467,0.422915,0.414912,1
0.026459,0.893617,0.059986,0.397501,0.003467,0.422915,0.414912,0
0.473253,0.659574,0.028041,0.539423,0.002588,0.447178,0.333333,0
0.889784,0.0,0.054912,0.574085,0.003606,0.486794,0.585526,1
0.43883,0.659574,0.053891,0.272984,0.003467,0.422915,0.414912,0
0.876377,0.723404,0.031434,0.412377,0.00172,0.32522,0.773684,1
0.902969,0.191489,0.045094,0.183576,0.002923,0.285603,0.732895,0
0.482412,0.574468,0.062928,0.464445,0.004377,0.496116,0.244298,1
0.430025,0.425532,0.095743,0.588515,0.003467,0.422915,0.414912,1
0.026503,0.340426,0.098265,0.511157,0.003467,0.422915,0.414912,1
0.013141,1.0,0.041401,0.38917,0.003467,0.422915,0.414912,0
0.473873,0.106383,0.024709,0.165576,0.001629,0.259451,0.810526,0
0.872439,0.808511,0.042242,0.62288,0.002848,0.622475,0.37807,0
0.013849,0.212766,0.064519,0.28072,0.003467,0.422915,0.414912,0
0.425645,0.297872,0.076108,0.203808,0.003467,0.422915,0.414912,1
0.030707,0.765957,0.089828,0.329664,0.003467,0.422915,0.414912,1
0.902659,0.042553,0.103369,0.445552,0.006926,0.503107,0.461842,1
0.000973,0.914894,0.043833,0.45537,0.003467,0.422915,0.414912,0
0.000619,0.531915,0.122703,0.500446,0.003467,0.422915,0.414912,1
0.438122,0.617021,0.067942,0.442279,0.003467,0.422915,0.414912,1
0.903456,0.765957,0.054161,0.453436,0.003529,0.279389,0.596053,1
0.868236,0.702128,0.036598,0.654716,0.002331,0.517349,0.687281,1
0.455732,0.191489,0.028552,0.240702,0.00189,0.249353,0.880702,0
0.460865,0.170213,0.029572,0.183874,0.002017,0.218281,0.455263,0
0.447016,0.276596,0.033055,0.551473,0.0022,0.406525,0.561404,0
0.465643,0.191489,0.02657,0.202916,0.001791,0.214656,0.578947,0
0.031459,0.12766,0.05296,0.128979,0.003467,0.422915,0.414912,0
0.456705,0.978723,0.035787,0.534662,0.002391,0.462196,0.585526,1
0.017698,0.425532,0.087637,0.470544,0.003467,0.422915,0.414912,1
0.451617,0.851064,0.044164,0.752455,0.002929,0.576126,0.652193,1
0.443078,0.765957,0.072055,0.676882,0.00483,0.651735,0.470614,1
0.469979,0.510638,0.031914,0.438262,0.002181,0.299068,0.579825,1
0.446706,0.617021,0.066831,0.560101,0.004678,0.548938,0.298684,1
0.912438,0.191489,0.032905,0.08554,0.002164,0.146038,0.690789,0
0.881288,0.957447,0.029572,0.323118,0.001834,0.290523,0.64386,0
0.433432,0.382979,0.110244,0.580631,0.003467,0.422915,0.414912,1
0.442326,0.297872,0.03993,0.136715,0.003467,0.422915,0.414912,0
0.876554,0.06383,0.028522,0.222107,0.000974,0.350596,0.664912,1
0.000885,0.297872,0.155878,0.492859,0.003467,0.422915,0.414912,1
0.031547,0.148936,0.073286,0.137162,0.003467,0.422915,0.414912,1
0.017787,0.468085,0.083794,0.518744,0.003467,0.422915,0.414912,1
0.469625,0.425532,0.067912,0.530943,0.004566,0.532626,0.351754,1
0.022034,0.765957,0.057644,0.37712,0.003467,0.422915,0.414912,0
0.911243,0.361702,0.051819,0.568134,0.003357,0.439669,0.60614,1
0.425202,0.893617,0.079921,0.351532,0.003467,0.422915,0.414912,1
